object_id,Roads
101.0,64
102.0,6
103.0,27
104.0,4
105.0,32
109.0,16
110.0,15
111.0,56
112.0,74
113.0,104
114.0,14
115.0,16
116.0,34
117.0,17
118.0,3
119.0,2
120.0,13
121.0,56
122.0,24
123.0,45
124.0,62
126.0,5
127.0,3
128.0,30
129.0,5
133.0,2
134.0,67
135.0,86
136.0,86
137.0,4
138.0,13
139.0,7
140.0,1
141.0,8
142.0,16
143.0,21
144.0,1
145.0,2
147.0,16
150.0,12
151.0,12
152.0,16
153.0,14
162.0,8
163.0,3
170.0,3
171.0,1
172.0,1
184.0,37
185.0,47
186.0,1
187.0,8
188.0,29
189.0,23
190.0,8
191.0,25
192.0,32
193.0,53
194.0,17
195.0,36
196.0,2
197.0,15
198.0,39
199.0,12
200.0,65
201.0,15
202.0,49
205.0,12
206.0,17
207.0,9
208.0,63
209.0,10
210.0,39
211.0,39
213.0,1
214.0,7
215.0,2
217.0,43
221.0,3
222.0,65
223.0,118
224.0,38
225.0,22
226.0,68
227.0,30
228.0,39
230.0,6
231.0,8
233.0,14
234.0,2
238.0,14
239.0,2
241.0,10
245.0,12
246.0,19
247.0,3
249.0,3
250.0,16
251.0,10
252.0,9
254.0,1
256.0,16
257.0,9
259.0,17
260.0,6
261.0,39
262.0,24
264.0,41
265.0,88
266.0,28
268.0,21
269.0,105
270.0,39
271.0,29
272.0,4
279.0,1
280.0,5
281.0,3
